track_name,artist_name,release_date,id_track,popularity,genero
Please Slow Down - Rubber Bridge Version,SYML,2024-08-23,3oL8uIUXlo0D8CDvS3mlXR,53,indie
Cleats,FINNEAS,2024-10-04,0REms6Av7SrnzBEKXwxUoB,56,indie
Puoi (feat. Pinguini Tattici Nucleari),"Fulminacci, Pinguini Tattici Nucleari",2024-01-12,53uRmYY1yOtme8h215KzOm,57,indie
Call Your Mom (with Lizzy McAlpine),"Noah Kahan, Lizzy McAlpine",2024-02-09,3guGAtyo4OMdTZzOshIugb,63,indie
LUCID DREAMS (feat. Masego),"Leon Thomas, Masego",2024-09-27,6Px7oJcPvMWLhwRHmao0Fe,59,indie
this is what slow dancing feels like,JVKE,2024-04-15,4EhqimHdoK9OmCNvCfioH6,57,indie
That's How I'm Feeling,Jack White,2024-08-02,1PEjhR1CCdINF8TyM5s8LX,53,indie
CLICK BOOM!,Rose Villain,2024-03-08,1HCwbTHBvC4XCIC417NB5k,59,indie
Paprika,Ghali,2024-05-10,7kS2AVRk5Yj6BTj8PyJFfC,59,indie
Sundowner,Fontaines D.C.,2024-08-23,546ngpMbRtzBNLM2jbwrtt,55,indie
Never Ending Song,Conan Gray,2024-04-05,5468fNbvpCnangJjmnc5V0,54,indie
Motorcycle Boy,Fontaines D.C.,2024-08-23,27XxHipIIcASotNzynfTeR,54,indie
Right Back to It,"Waxahatchee, MJ Lenderman",2024-03-22,17Zzi8qsn8mdm0t0JTGeQo,55,indie
California,beabadoobee,2024-08-09,6GDd1lZ0zp5pB6JleN5Xzx,63,indie
Ruined Me,Muni Long,2024-08-30,7J7dAsQVT4ya3V0U0jOzt2,59,indie
Digital Hallucination,"OR3O, Lizzie Freeman",2024-01-16,0iBsd2NqC2qiutDNoWeOMz,57,indie
Vulnerable,Gauchito Club,2024-06-14,4Smf2SlfBKvBztC7WLRIn3,53,indie
Starburster,Fontaines D.C.,2024-04-17,1cg4xD453Wuol9fNsRDbsV,55,indie
Claw Foot,Royel Otis,2024-10-02,7q0NtdbzOqnsEznSgkuAnQ,54,indie
Different Kind Of Beautiful,Alec Benjamin,2024-05-10,3jrb2KoLLedLQs73uQpb8v,54,indie
The First Train Home,Hazlett,2024-05-31,3dhWVDkvWw3CA4xUfuPMjh,54,indie
DESCARTABLE,WOS,2024-03-21,49elju847fdX66ndDF3g5x,47,indie
this is what winter feels like,JVKE,2024-01-12,1TbxAY9cb9MbvTifjcvSkJ,57,indie
Changes,Empire Of The Sun,2024-07-26,5NolEMcA7mmw27vpyzvzIT,53,indie
Glory of the Snow,Clairo,2024-07-12,4JLBaHFkjxnbf9X0D8G3zQ,59,indie
Blur,The Marías,2024-05-31,4yj9o2kdVcZfT57IALrsZA,58,indie
Cherry Blossom,Empire Of The Sun,2024-07-26,7eqIZPAPLQhkjSVTzBT7UR,53,indie
Laredo,Leon Bridges,2024-10-04,2HyTl2ZFnRNoe56LJsETOc,54,indie
Recognise,Sons Of The East,2024-09-27,6NHRakvvF7z0VdrGbfgq1l,50,indie
Music On The Radio,Empire Of The Sun,2024-07-26,6FNpgPgWAxrtH6uYwDAOmU,53,indie
Hamptons,The Marías,2024-05-31,1jlBePA3tcycCoANSSZbgj,56,indie
Levitating,RÜFÜS DU SOL,2024-10-11,2rpop76oW4FQlZJHIZo7Cj,55,indie
Take Her With Me,"Harrison Storm, Brittony May",2024-06-21,3a2DCHz2kOnxqmaoXiRZ4o,51,indie
Ruined Me,Muni Long,2024-07-26,6EPxltlaBzRzoe2tQtsyvb,57,indie
Blackout Drunk,Suki Waterhouse,2024-09-13,0PyN8JswfA5otVomw09V5Q,56,indie
She Calls Me Back (with Kacey Musgraves),"Noah Kahan, Kacey Musgraves",2024-02-09,0MpQPb1hrwk4dPiyWEGmer,65,indie
Miracle,"WhoMadeWho, Adriatique",2024-09-13,13tuBuNjlmNUJvhtKc2GGo,50,indie
Echo,Clairo,2024-07-12,6QlSPjiXHc1XwGKeEls6Gh,58,indie
Beatrice (feat. Annalisa),"Tedua, Annalisa",2024-05-24,5LDmD4cFF0C8BCf3tVvyBW,62,indie
Feel A Way (feat. Don Toliver),"KAYTRANADA, Don Toliver",2024-06-07,0PgqpFFX4WxBbXhjkONk5b,59,indie
Hartebeest,Yaelokre,2024-03-02,63qfkYIauozdCeIqMLarES,57,indie
Favourite,Fontaines D.C.,2024-06-18,7oG9qhZ0UaQEoUGJJVXh1U,59,indie
Frances,ROLE MODEL,2024-07-19,01VATSJaCq2JZneLFkIKBN,58,indie
I Forgot To Be Your Lover,The Black Keys,2024-04-05,7DHlJLCXFlny3WhjnEL9qY,50,indie
Ever Seen,beabadoobee,2024-08-09,505HhtdgN8lynQcJQCcIiD,61,indie
QUEMARÁS,"WOS, Indio Solari",2024-03-21,37o3TuM0nRPMa9f9qpUKlo,48,indie
She Cleans Up,Father John Misty,2024-11-22,6ebFwjg7AyBUjFdOTZLIU8,44,indie
"She’s Gone, Dance On (Carlita Remix)","Disclosure, Carlita",2024-07-05,5GFXl6uAUANwLkTeZmyr2R,48,indie
Temporary Friend,Harrison Storm,2024-09-20,4SFTCv3LmtzbFBppv0Akk9,51,indie
I'm Not Ready To Go,Hazlett,2024-10-04,5zOaXxYlOm67a6lMn1AE8I,55,indie
Modern Girl,Bleachers,2024-03-08,45bMR5YEj1fsOVkcHbVW6s,53,indie
Winner,Conan Gray,2024-04-05,02lKKPDA4OmxnyNM7vPGzJ,54,indie
Til The Morning,Royel Otis,2024-10-02,0rnnu0SMZ4jTGhOAQfoeq6,52,indie
Creator,"Lena Raine, Minecraft",2024-04-26,1mbLvyFNIifliPtmMmRQN9,54,indie
Lucky,Halsey,2024-07-26,7gdAgbYxtwwXsWsItU1apk,53,indie
LA NIEBLA,"WOS, Natalia Lafourcade",2024-03-21,6P70hz3JRyFLp0tL4HWrZD,47,indie
Consume,The Warning,2024-06-28,6Hazi4ZQIFwoPSYZTmRxmo,52,indie
Horseness Is The Whatness,Fontaines D.C.,2024-08-23,0kwMhCBpF1vlTTip2oqVs8,53,indie
Superglue,ROLE MODEL,2024-07-19,43C2N2FgjrKfORvmhs9vJ8,56,indie
Hold Me Up (Thank You),Khruangbin,2024-04-05,0juMDnoo3u3uDJ32wjK2BF,55,indie
Pier 4,Clairo,2024-07-12,3lnEcmIHlkeqcgDiZ5cgN3,57,indie
USA Today,KALEO,2024-07-19,1SeiTuZE9CPwhlH7chsTaJ,49,indie
Wristwatch,MJ Lenderman,2024-09-06,4j2DQgFAyVuKOBFpq4vEPR,55,indie
Vicious Sensitive Robot,The Marías,2024-05-31,1N2NENvgrnemh4AuV2hawv,56,indie
Cinco Horas Menos,"Conociendo Rusia, Natalia Lafourcade",2024-04-25,6Uu4Jpk4Qc8iFA4APbB2aM,51,indie
Silencio,"Patrick Watson, November Ultra",2024-10-15,7oVr43P8O8ksvEX7TFMD6k,50,indie
bestia,"Bruses, HUMBE",2024-04-25,2HZ5HcjkncmwlEh6dNG5Ra,49,indie
"Model, Actress, Whatever",Suki Waterhouse,2024-09-13,4wjE62bHELzlZvE52cxMfL,55,indie
Grin,BAYNK,2024-09-27,7fk3UZ2gNePMdfHvXAgehG,54,indie
"Something, Somehow, Someday",ROLE MODEL,2024-07-19,6A521u0gY1goZmyLRFS0yK,55,indie
Light Work,Elmiene,2024-08-19,2N9pTSlybRM6XIqOvSfkM1,53,indie
clouds,JVKE,2024-03-21,1Gp3vNi64EY7sEStAZ51en,55,indie
And the Hound,Yaelokre,2024-03-02,4q5nIofqneeKnap0G39yvk,57,indie
Between Us,Okvsho,2024-03-07,5DyTT8bj7Qbn2YZSZMgGq2,51,indie
Tiny Moves,Bleachers,2024-03-08,4yTqr0F1vVAY2pUCRiRpr9,53,indie
Homesick (with Sam Fender),"Noah Kahan, Sam Fender",2024-02-09,4L3Rud7r43lpC2NVJeSzSO,61,indie
3S`,Mindless Self Indulgence,2024-06-15,6bNpzr9NOI0SWkD2ylMUJZ,56,indie
Danza Marilù (feat. Fabiana Martone),"L'Impératrice, Fabiana Martone",2024-06-07,2WDh4a5IciWBv72BZCa9MP,49,indie
Rainbow,Cage The Elephant,2024-05-17,6buQeGlk47QiPVoPObaZ7x,56,indie
Toro,Remi Wolf,2024-07-12,7dFcP5EbR1nVtM27YnSjG7,58,indie
Shut Up And Dance,Sophie and the Giants,2024-05-17,1cZ3mzkuWrAP1uXSWekuLD,51,indie
Calling After Me,Wallows,2024-03-21,2WGcpz55A2vrvh6foEGCNL,56,indie
breakdown.,YUNGBLUD,2024-06-21,3a4PdwwaddhYbZnp0lxqyz,51,indie
Friends,KAMRAD,2024-08-16,3MZSuu8bD15Ha7LtRWyMQg,57,indie
Dafodil,"Jamie xx, Kelsey Lu, John Glacier, Panda Bear",2024-09-20,1gRMKwvMvp6LcQVMpMXQg2,50,indie
Shiver,Hazlett,2024-07-12,6U63s4dcufvu0QnnXvO31Y,54,indie
Spring Is Coming With A Strawberry In The Mouth,Caroline Polachek,2024-02-14,0I49aN2b9qfw1UWtctmNtr,50,indie
Josh Tillman and the Accidental Dose,Father John Misty,2024-11-22,4z435sYvVQUQvPigimFynt,44,indie
Casa Mia,Ghali,2024-02-07,4cWrKV5SN7AknqPy4ryBDG,56,indie
Qué Más Quieres,The Warning,2024-06-28,0xY9XilQ8rq4AHkKzC3IkU,50,indie
Ensemble - feat. Charlotte Cardin,"Aliocha Schneider, Charlotte Cardin",2024-11-08,75pByJRPFcINx2q9wpv6nZ,58,indie
Family Feud,FINNEAS,2024-10-04,46i6pyJSyfcyU265SSgv7a,52,indie
Nenuphar,Polo & Pan,2024-10-18,4x9yoEqReJGOW7q7O15930,45,indie
Panic Attack,Halsey,2024-10-25,5OKyVJq7nRnWfBbsiCiyfb,52,indie
Afterimage,"Justice, RIMON",2024-04-26,4IsbtqsROVspyi7kzh3Vkx,51,indie
Do You Haunt Me,Hazlett,2024-08-23,2ADlSEarDUKjsnuMMPgnak,52,indie
Take My Hand,Salt Tree,2024-07-12,0v3aVGaDgOPICLHEewERiy,49,indie
Break My Love,RÜFÜS DU SOL,2024-09-11,3tqyv30P7pO53IAIUo8IeN,55,indie
So My Darling - Acoustic,Rachel Chinouriri,2024-05-03,09WGspDeKSyAoI4xo6BXpl,55,indie
Pressure,RÜFÜS DU SOL,2024-09-27,1ubTFuP9rXCYzYQM7jUoWM,52,indie
Let her go,"Isaac Delusion, LUCASV",2024-01-26,3U3ylRKG62HecdbWV0Nm7D,49,indie
Mary Boone,Vampire Weekend,2024-04-05,6OjwIdLlkjCLuOThOwODEY,51,indie
Letting Go,Hollow Coves,2024-03-01,19AMrr1Gef190GG13TjZYh,48,indie
Creatures in Heaven,Glass Animals,2024-07-19,1QDgcVfZKIf2SKBjQzzTLs,59,indie
Pressure,RÜFÜS DU SOL,2024-10-11,2nrJYak41L06ktuU9hTJ7J,53,indie
Panther City,Leon Bridges,2024-10-04,0ySkMC5CSdVFuBkiEDCQfF,52,indie
SLEEP WHEN I’M DEAD,Autumn Kings,2024-08-16,4ExLy31ilDb3T7xBCK46hG,52,indie
Ride,The Marías,2024-05-31,3zJakbnIw0ufiVnIFkLfA1,53,indie
Visions,Tample,2024-05-15,7DjeAFHEBTMUl84p0jo185,46,indie
Neath the grove is a heart,Yaelokre,2024-03-02,2BWamRwg88R4uFP2W2Itto,55,indie
Genius,Ravyn Lenae,2024-08-09,2od6VwQ93pD6vfYss3oync,57,indie
QUE SE HAGA TARDE,WOS,2024-03-21,2bo1qRu3BJnBCws9n8bU7G,44,indie
Igual No Debo,Erich,2024-08-16,1xgEvJ6oPN3mTd99tY6RQ5,51,indie
2001,FINNEAS,2024-10-04,2Fq319Q8JT19QgBqpAg0le,52,indie
Creatures in Heaven,Glass Animals,2024-04-03,1e7EdcxkUPFZWfuY4VI3rh,56,indie
Floating On A Moment,Beth Gibbons,2024-05-17,0WH39BFVGotzXe3torfzvK,44,indie
Too Much,girl in red,2024-04-12,49oNAMh9RBScs4HXZJgvgl,51,indie
LA COCHERÍA,WOS,2024-03-21,6BqAyOg9mraM91wByUaWp9,43,indie
CLICK BOOM!,Rose Villain,2024-02-07,2PO4ThUKzIa4rBLsFkyInU,54,indie
Bittersweet Symphony,Marc Scibilia,2024-05-24,1JcnNxeNXnVcDMEApLxS6B,45,indie
Caesar on a TV Screen,The Last Dinner Party,2024-02-02,2w4cRBhWvHCsDpvyhiDkjq,53,indie
Nuestro Año,"Los Mesoneros, Caloncho",2024-04-11,5ql03bthJo4B6Lm4zQiSuQ,45,indie
Trust,Jordan Rakei,2024-05-10,4i6YTuChfl0hMZWRiK3OF1,49,indie
Palagi - TJxKZ Version,"TJ Monterde, KZ Tandingan",2024-08-28,4WgViu9gw3qYOr3iF9OuLG,74,indie
⅞,WOS,2024-03-21,1e3i1QINpaceyv6EcVmBWz,43,indie
Afterlife,Sharon Van Etten,2024-10-23,2zs0Oae871mUHpS0iOMJ7O,46,indie
Rock N Roller,KALEO,2024-06-07,3ISlzLXLm9RvTZ1wU6QwK7,46,indie
Northern Attitude (with Hozier),"Noah Kahan, Hozier",2024-02-09,6pBeLF2GZS3NNwV4DBvtg5,58,indie
All I Have (Jan Blomqvist Remix),"RY X, Jan Blomqvist",2024-07-31,3kLcEm0UNPcfE44mI3RIVF,47,indie
Your Apartment,Wallows,2024-05-24,2go1eoJbYJafnVjhIumuP8,56,indie
Bird cage blue and yellow,Yaelokre,2024-09-25,3qhyW08FypET71F65dYZZc,55,indie
These Days,Ocie Elliott,2024-09-20,6ta4ggAGxnMLHNdkiu9jKn,48,indie
Peaceful Place,Leon Bridges,2024-08-08,2OiJ2pEQlLPnOywokPkG4N,48,indie
CAÍDA LIBRE,WOS,2024-03-21,5WY8tzFcvLf07qFlvGjLob,43,indie
A Tear in Space (Airlock),Glass Animals,2024-06-07,6Bi1Y7TD70eWTCKn7jsQQm,56,indie
MELANCOLÍA,"WOS, Gustavo Santaolalla",2024-03-21,7FIWHKEE0ATHZkHi0USxCZ,42,indie
Natural Woman,DeWolff,2024-12-06,3s382wKMe6FvXmwTS1bWmN,38,indie
See You Soon,Hollow Coves,2024-03-01,04pyymQHOj9epQvpveEC1A,47,indie
Killing Me,Conan Gray,2024-04-05,2TjBKnjnOXFaF2zy4W4hfE,50,indie
Cherry Blossom,Empire Of The Sun,2024-06-21,3oDRri7iJCeKKNstpzbZqx,47,indie
Dive,Holly Humberstone,2024-02-15,5WMA8AmXGff8wo450I3Ecn,53,indie
That's What I Love,Leon Bridges,2024-10-04,33vtLeCWJAMbYjIg6xc6cz,52,indie
SLOW,Mi Compa el Chino,2024-09-26,5KsEXNyT79abiFQHGO1bq0,49,indie
She's Leaving You,MJ Lenderman,2024-09-06,4hJ5jWbqstdYt555NhdtNk,53,indie
More To This,Marc Scibilia,2024-02-02,6FCN6p3Iq6LBWC4Cx4KgXE,51,indie
Burn Alive,The Last Dinner Party,2024-02-02,54wX7jxwKL2TQS9itIIMyJ,52,indie
Shotput,Still Woozy,2024-06-28,4nUIq4IuoIiHKYdov9A4Yg,56,indie
Jo Tum Mere Ho,Anuv Jain,2024-08-02,0eCajpR75pDW0r64U6hP2x,78,indie
Nobody's Soldier,Hozier,2024-08-16,0UMGY9KzTESYGstyvypV6z,50,indie
Inhale,RÜFÜS DU SOL,2024-10-11,124hDFQWCBm3PI3RRXU2fH,51,indie
symptom of life,WILLOW,2024-05-03,70nmpLYSyZ58QTUzUiB1VA,54,indie
Lately,RÜFÜS DU SOL,2024-08-02,6nqBOGRwYdwOOHTie3fx1K,52,indie
Slipfast,ROLE MODEL,2024-07-19,2kbTNUg1DDA5JuLk2h9PP9,55,indie
Lowlife - Live From Marigny,YUNGBLUD,2024-07-26,6eKZ0STZ4akG1zyjIXCcHn,47,indie
One Time,beabadoobee,2024-08-09,0lFB606QmOZ6Lbd6ODhJ0P,59,indie
"Drunk, Running",Lizzy McAlpine,2024-04-05,0OQFriWHtnIzsRp3uImlGt,51,indie
I'm Back,girl in red,2024-04-12,0tduSYti0mY7p8j5AIO4Pg,45,indie
ESTÍMULO,WOS,2024-03-21,1neeheY8W8Ue2tlNPXvYBS,42,indie
LA NUBE EN EL JARDÍN,Ed Maverick,2024-11-08,26SAoKWE9LyFHDfAkDzN0i,54,indie
MUTT (feat. Freddie Gibbs) [Remix],"Leon Thomas, Freddie Gibbs",2024-09-27,7qEVRQ63lrsY3TJHSpjRLw,58,indie
All You Children,"Jamie xx, The Avalanches",2024-07-30,1zYuc5YFYlFfSSq6IslHVY,48,indie
Cumpleaños,Los Mesoneros,2024-04-11,6ru2l6LBrJPhJzXexTcUoH,44,indie
Husk,Men I Trust,2024-09-10,0iMSUfh4oQplV5OrmrlIbm,55,indie
So Far Gone (feat. Lizzy McAlpine),"ROLE MODEL, Lizzy McAlpine",2024-07-19,2ttemPsvqBdA8ItME6DCbL,54,indie
Romantico Ma Muori,Pinguini Tattici Nucleari,2024-09-13,5lTTuESHokJHpSsEvvSR64,61,indie
no me siento mejor,"Caztro, Callejo, DAAZ",2024-02-23,0cmqX0poMxkZKzEFTafA5o,53,indie
Daydreaming,"NxWorries, Anderson .Paak, Knxwledge",2024-06-14,1YZmYp9jZ4Veq6lZpiuV69,51,indie
On Your Side,The Last Dinner Party,2024-02-02,1HFwvkYsBkmHfjintlYaFZ,52,indie
The Hills,Rachel Chinouriri,2024-05-03,6Zjl1UHb5J2dnYenp0plkN,52,indie
Sadness As A Gift,Adrianne Lenker,2024-03-22,1UpXhetX1s5OXTY5fRjWvu,53,indie
My Fun,Suki Waterhouse,2024-04-11,306xT15GTuDs3NyopIANrh,53,indie
One Wish (feat. Childish Gambino),"Ravyn Lenae, Childish Gambino",2024-08-09,4jaNeCjRjTCekyaErvjnRX,57,indie
Mannequin Love,"Justice, The Flints",2024-04-26,4csm3bIilOko37LEVW1v8P,49,indie
Adored,Royel Otis,2024-02-16,1J8Gz6rDoKF8xYbcwSgjpe,49,indie
My farewells to the fields,Yaelokre,2024-09-25,5B0LlNrqXQqnafdrvfJHji,54,indie
Bad Dream,Wallows,2024-05-24,7GXcuBE3Aiu8gUJjX8PSlV,57,indie
Older,Lizzy McAlpine,2024-04-05,059gVW493dUeBHkn0gE1zm,52,indie
Peaceful Place,Leon Bridges,2024-10-04,7g4JvjIMwC4gi6gBPKOqnz,51,indie
What’s It Gonna Take To Break Your Heart?,FINNEAS,2024-10-04,0QoCMq7JXnitBZ5SFpVWRu,52,indie
"I feel, free",Ryan Harris,2024-07-03,383sYribMAExuB068eOKyj,45,indie
Neon Pill,Cage The Elephant,2024-05-17,0cgyeBU54kjmI54TflMANg,53,indie
Vandalist,Noga Erez,2024-09-20,7frL0reYXdXnHtWDQiRyWT,45,indie
Bless Yourself,Jack White,2024-08-02,24EBpqFU6sLP9maLdJTht0,49,indie
Fake Ass Friends,Set It Off,2024-03-01,5t3X72EbaFti38zPMlqeTC,53,indie
Treat Each Other Right,Jamie xx,2024-09-20,3pjX4hC8adabkXGu3X9GTC,47,indie
New Love,Ziggy Alberts,2024-04-05,3ShZbp1G7wLQ8nmpIBzoVU,49,indie
Punk's Dead,SOFT PLAY,2024-07-19,42TJPcZQ69EIQJ4sQvdhp1,49,indie
Old Salt,Hazlett,2024-10-04,4qp8J0XXyM4wYUr8w2TBJe,49,indie
GLY,Catching Flies,2024-04-05,5PZsj7kYWzCrceyOaZ7kw5,48,indie
The Dinner,ROLE MODEL,2024-07-19,6zV2BGpQFRcR3gV12j7j89,51,indie
We Don't Wanna Talk,Friday Pilots Club,2024-05-09,7Gzs6HvJBEBSxsNkXwBqay,51,indie
Scumbag,ROLE MODEL,2024-07-19,5NJQHLtg873KNDOUJS6Ga0,51,indie
Come Find Me,Caribou,2024-10-04,39hX87e2Ku7elpi5eBYZKM,44,indie
Big Swimmer,"King Hannah, Sharon Van Etten",2024-05-31,3msstebr0HfNT4kdJexWXe,42,indie
Made For Me (with Mariah Carey),"Muni Long, Mariah Carey",2024-05-21,7A237bWglHPhH3nKGgBsRr,52,indie
Wacha Checa,Caloncho,2024-03-21,4UCeCAEs15nqe8H9ebhLod,52,indie
Still Summer,Jamie xx,2024-09-20,27D9YN3uHPD3PTXvzNtbto,47,indie
Found Heaven,Conan Gray,2024-04-05,6qOHp1FkEkv782ggdUFEiK,50,indie
Heading For The Door,Royel Otis,2024-02-16,12KqF1lYRkDVb0cjNaL3Wh,50,indie
Even (with Cat Burns),"Rachel Chinouriri, Cat Burns",2024-10-02,5CeJU8nNGuwR6LWUzJa5QF,51,indie
Every Time I See You,"Fractures, Dejector",2024-05-22,5AKeAQM90qWqZ3Nd2ravjC,43,indie
Milk & Honey - Alternate Version,Hollow Coves,2024-10-11,7FtrHI8JZLkdigLMb7Ui7i,44,indie
Stay,The Hails,2024-02-01,4ABxROGzabee4HvqzH8sSn,56,indie
Boys & Girls,Conan Gray,2024-04-05,1jGC00ZVUuVXwNdJjV17kJ,50,indie
Heaven in the Right Light,Old Sea Brigade,2024-06-07,6HEpTm4JrCTKKEXMnoYc0e,44,indie
Always a Stranger,Tindersticks,2024-09-13,2paOnKZc86eDERdf5nUhm2,42,indie
The Kill,Maggie Rogers,2024-04-12,06qDEAG26TspT2yK2NLgEZ,56,indie
Love Me Not,Ravyn Lenae,2024-08-27,05nA0zArqFkZiLT6sg7jb3,57,indie
Crocodile,Goth Babe,2024-01-26,27NPOgyYpnRjfVRWgNRTG9,55,indie
Crystal Tears,Elmiene,2024-03-13,4z6YXURKvs98NXUlVGyevf,52,indie
ERMITAÑO,WOS,2024-03-21,5qW3HbsHPHK06TgdAFYOSo,40,indie
AYAYAY (feat. Dillom),"Noga Erez, Dillom",2024-09-20,6dXtYmPK02eDV6TO492NfL,42,indie
Those Eyes (feat. Zeph),"New West, Zeph",2024-01-05,6Cg8d5DzpKHGci9SPk8JeL,51,indie
Apologize,The Warning,2024-06-28,0NPWPFtp6unmPTgrftMd4g,48,indie
Es por ahí,El Plan De La Mariposa,2024-06-13,1eBeFMu4pFcS07oX15kkLS,50,indie
2WORLDS,"Madge, VALORANT",2024-03-24,0MoTvVdhu4Ocm2Y7yphxPh,48,indie
Superdeli,Caloncho,2024-03-21,54ZMu7omgz5h9xNbkGkAFG,48,indie
She Wants To Go Dancing,Mt. Joy,2024-10-11,3CTBfot80XAOyuaJ1jcN5z,57,indie
Over When The Night Is Gone,BowAsWell,2024-05-02,4aJlY9Zlb7QpPL3uFFhpxP,46,indie
Pushing It Down and Praying,Lizzy McAlpine,2024-10-04,0Exki6SgSuYfWQDP0npFlF,56,indie
Te Lo Voy a Decir,Conociendo Rusia,2024-04-25,6fjdYMqPz638sbKNyFV5SU,47,indie
Covered By The Clouds,NSH,2024-04-04,6qOd4FxG2FvYGCq9gqIwGA,44,indie
Joker Lips,MJ Lenderman,2024-09-06,2zFtMNj2s82nml4wSKbtyL,51,indie
Sharks,The Warning,2024-06-28,32IBLKj7O4kRtXmBlPXqWo,48,indie
A Love International,Khruangbin,2024-04-05,3Bbb7sfVmXbJnuy75MidP3,51,indie
This Is How It Went,beabadoobee,2024-08-09,09qNOVfxhuBsZC6XVreQ49,57,indie
Comin’ Around Again,Amber Mark,2024-04-05,6If1Aw9BpAtmnP1GByGjfr,49,indie
Seven Minutes in Heaven,Mindless Self Indulgence,2024-06-15,2t7B8DDBgLbMcYVMTo8vd5,54,indie
SUR,WOS,2024-03-21,5StUSvNOqZ4mabU1QQDRyC,40,indie
Cosmogonie,L'Impératrice,2024-06-07,4jc5rsFpWTMRE8VvcxwL9a,46,indie
Otherside,"Maribou State, Holly Walker",2024-10-02,2pj2A25YQK4uMxhZheNx7R,48,indie
:),The Japanese House,2024-06-18,36YY9Yeq3XastTeC1e0VmN,54,indie
Showbiz,Palaye Royale,2024-08-30,5yf7vN82UMKD5gs2Y1b7kT,48,indie
Empire Now,Hozier,2024-08-19,5wforvgKtj48IUDCGhnMqZ,48,indie
Running in Circles,FIL BO RIVA,2024-09-20,4abfY42r3fq04qH2qfJm7j,47,indie
"I Cried, I Wept",Kingfishr,2024-08-30,28pzMz7DWgOfgwTKA5a32y,34,indie
But Not Kiss,Faye Webster,2024-03-01,78nMVqRwap5hysPgnziW4u,59,indie
Eyes on my baby,BETWEEN FRIENDS,2024-02-16,7cM6obAwlMkP6nDTwNPEl2,55,indie
Nomad,Clairo,2024-06-28,5NR7XN88d1NhOXKR0vD5XK,50,indie
Juegos y Nubes,Khruangbin,2024-04-05,231a0JtwO0iYOeHsjbFVzI,50,indie
"Player Two - From ""Don't Tell Mom The Babysitter's Dead""",Jordan Ward,2024-04-12,2k9cIkCVD4zotzFL6xj6hg,53,indie
Neverender - Kaytranada Remix,"Justice, Tame Impala, KAYTRANADA",2024-09-26,1GFz4dKoSUt9aOBeLJFfJh,51,indie
Free Treasure,Adrianne Lenker,2024-03-22,3zGhR60NOVSgtzNEQNcHav,50,indie
Show Pony,Glass Animals,2024-07-19,4O05ZiEmlfUFPhvafHqcIO,56,indie
Soy débil Sr.,"Gauchito Club, El Kuelgue",2024-06-14,7C0xX5xBv03PR8Mnl81n80,47,indie
You And I,London Grammar,2024-09-13,248XJMcsowzZrF1APvILhF,46,indie
Ain't Got Nothing On You,Leon Bridges,2024-10-04,3rHRwx3G8o6VAfaFAliw5d,51,indie
Ego,Halsey,2024-09-06,1mGM4dJe4v9DhBY3pRSpRj,51,indie
Escapism,The Warning,2024-06-28,257Zaw6AbgypDLLYOCpFpr,47,indie
Ragdoll,Dora Jar,2024-09-13,6yLWx6fuaJHRrhaXwscWZy,43,indie
All the Ways (feat. Ray LaMontagne),"The Secret Sisters, Ray LaMontagne",2024-03-29,2rnrN6Xkb8CdfcwfbZmcob,49,indie
If You Had to Ask,Old Sea Brigade,2024-09-20,2Rvoyytxwd4E7j2p0V6i5R,44,indie
Pain Is Cold Water - Live From Fenway Park,Noah Kahan,2024-08-30,1XUlg6YCcns9gsJAB4DoFi,59,indie
Harpy Hare,Yaelokre,2024-03-02,6UBZABudOQOGXGObqKHhEz,51,indie
Ada Jean,Khruangbin,2024-04-05,1k9NCfhr7kBZThlVSdXJFa,50,indie
Sacrifice Tomorrow,Alec Benjamin,2024-05-10,1wHw3mr097ZPxxBs4vZfWp,43,indie
Paul Revere (with Gregory Alan Isakov),"Noah Kahan, Gregory Alan Isakov",2024-02-09,6BTAzOm96NwuGXhfHqWYM4,57,indie
Mine,AUDREY NUNA,2024-10-18,4edOlQaDJxSldyoiCyMnwP,51,indie
Girl Song,beabadoobee,2024-08-09,37G7NBSwMiZfi3Swzgh4rW,56,indie
Die With A Smile,"Lady Gaga, Bruno Mars",2024-08-16,2plbrEY59IikOBgBGLjaoe,96,pop
Soltera,Shakira,2024-09-25,3OJDtCdYs8QJnui708tEU3,80,pop
LA REINA,Lola Indigo,2024-06-13,06JM1fuKPQOrSL6s9mzDvV,65,pop
Me has invitado a bailar,Dani Fernández,2024-08-23,0JJw1ghkoEu3Yat1uOSjAE,63,pop
BIRDS OF A FEATHER,Billie Eilish,2024-05-17,6dOtVTDdiauQNBQEDOtlAB,94,pop
Qué Pecao,"Manuel Turizo, Kapo",2024-10-03,456U68M8lIymkz56Zroxh8,68,pop
1000COSAS,"Lola Indigo, Manuel Turizo",2024-03-07,6xqQDwzjswlToEEHgvA3KM,64,pop
"Good Luck, Babe!",Chappell Roan,2024-04-05,0WbMK4wrZ1wFSty9F7FCgu,89,pop
AL ALBA,Luis Cortés,2024-04-26,48gfUjITHQLHuRnnNVNUzJ,60,pop
Beautiful Things,Benson Boone,2024-04-05,3xkHsmpQCBMytMJNiDf3Ii,85,pop
Que Me Lleve el Aire,Luis Cortés,2024-07-16,5ticDLxAM5Y5r0mkGO1AHs,60,pop
