age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement_level,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_18,overtime,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,same_as_monthly_income,date_birth,salary,role_department,number_children,remote_work
46,no,travel_frequently,1086.1190476190477,research_&_development,18,1,medical,1,913,1.0,female,,3,3,healthcare_representative,3,married,,22808.5,5,,no,11,3,4,,0,,3,2,2,,1,2,,1977,105270,healthcare_representative_____research_&_development,,yes
32,yes,,556.2566609977324,sales,11,4,other,1,914,4.0,male,,4,2,sales_executive,3,,,11681.39,8,,,12,3,4,part_time,0,,2,3,4,,1,2,,1991,53914,sales_executive_____sales,,yes
24,no,,247.6190476190476,,24,3,medical,1,915,4.0,male,,3,1,sales_representative,4,,2000.0,5200.0,0,,no,13,3,3,,2,3,3,3,2,,2,1,2000.0,1999,,,,no
35,no,travel_rarely,379.78571428571433,,25,2,,1,916,1.0,male,,2,2,laboratory_technician,4,single,,7975.5,4,y,no,14,3,4,part_time,0,,3,3,3,,0,2,,1988,36810,,,no
42,no,,556.2566609977324,,2,4,life_sciences,1,917,3.0,female,,3,2,healthcare_representative,4,married,4492.84,11681.39,1,y,no,13,3,2,part_time,2,10,4,3,10,,2,2,4492.84,1981,53914,,,yes
48,no,travel_rarely,1582.7713464696226,,1,4,,1,918,4.0,female,197.8464183087028,2,4,manager,1,married,,33238.2,7,,no,11,3,1,full_time,1,21,3,1,3,,0,2,,1975,153407,,,yes
44,no,travel_rarely,556.2566609977324,,1,4,,1,919,1.0,female,,2,2,human_resources,3,,4492.84,11681.39,4,,no,11,,2,part_time,0,10,1,4,2,2,0,2,4492.84,1979,53914,,,yes
34,no,,290.03550973654063,sales,14,3,,1,920,3.0,female,36.25443871706758,3,1,sales_representative,3,,2342.59,6090.75,1,,yes,18,3,4,part_time,2,8,3,3,8,,0,6,2342.59,1989,28111,sales_representative_____sales,,yes
21,no,,355.6428571428571,,22,1,technical_degree,1,921,3.0,male,,3,1,sales_representative,3,,2872.5,7468.5,1,,,11,,3,full_time,0,,2,3,3,,1,2,2872.5,2002,34470,,,yes
44,no,travel_rarely,2013.246031746032,,3,4,,1,922,4.0,male,,3,5,manager,4,,16260.83,42278.17,4,y,,12,3,1,,1,26,2,4,2,,0,1,16260.83,1979,,,,yes
22,no,travel_rarely,290.03550973654063,,6,1,medical,1,923,1.0,male,,3,1,research_scientist,3,married,2342.59,6090.75,0,y,,20,4,4,part_time,0,,3,3,2,,2,2,2342.59,2001,28111,,,yes
26,no,travel_rarely,274.3412698412698,,6,3,,1,924,3.0,female,,3,1,laboratory_technician,4,,2215.83,5761.17,1,y,yes,13,,3,,1,,2,3,3,,0,2,2215.83,1997,,,,no
36,no,,912.7857142857142,,9,2,medical,1,925,2.0,male,,2,2,manufacturing_director,2,,7372.5,19168.5,2,y,yes,11,3,3,full_time,1,13,2,3,3,,0,2,7372.5,1987,88470,,,yes
27,no,,210.9920634920635,,3,4,medical,1,926,1.0,male,26.374007936507937,2,1,research_scientist,4,single,,4430.83,0,y,,13,3,4,part_time,0,5,0,3,4,,1,1,,1996,20450,,,yes
23,no,travel_rarely,290.03550973654063,,4,3,,1,927,1.0,male,,4,1,research_scientist,1,,2342.59,6090.75,2,,,16,3,1,part_time,1,5,3,4,3,,0,2,2342.59,2000,28111,,,no
25,no,,500.5,,8,3,life_sciences,1,928,4.0,male,,4,2,sales_executive,2,,4042.5,10510.5,0,,no,22,4,3,part_time,1,4,4,3,3,,1,2,4042.5,1998,48510,,,no
48,no,,837.7777777777778,,14,1,,1,929,,male,104.72222222222224,4,2,sales_executive,2,married,,17593.33,3,y,,12,3,4,full_time,0,,3,3,2,,2,2,,1975,81200,,,yes
24,yes,travel_rarely,472.23015873015873,,3,2,life_sciences,1,930,1.0,female,59.02876984126984,3,2,sales_executive,3,single,3814.17,9916.83,9,,no,14,3,1,part_time,0,,3,3,2,,2,0,3814.17,1999,45770,,,yes
60,no,travel_rarely,557.6587301587302,,16,4,,1,931,1.0,male,,3,2,sales_executive,1,single,,11710.83,8,y,no,14,3,4,full_time,0,10,1,3,2,,2,2,,1963,54050,,,no
50,no,,290.03550973654063,,8,4,marketing,1,932,4.0,male,36.25443871706758,3,1,sales_representative,2,married,2342.59,6090.75,7,,no,15,3,4,part_time,1,4,2,3,2,,2,2,2342.59,1973,28111,,,yes
44,no,non_travel,382.57142857142856,,24,3,,1,933,1.0,male,47.82142857142857,1,1,laboratory_technician,3,single,,8034.0,2,,,14,3,3,full_time,0,9,5,3,5,,1,4,,1979,37080,,,no
47,no,travel_frequently,1420.7142857142858,,3,3,,1,934,4.0,female,,3,4,sales_executive,3,divorced,11475.0,29835.0,9,y,yes,12,3,4,full_time,2,28,2,2,22,,11,13,11475.0,1976,137700,,,yes
42,yes,,290.03550973654063,,19,3,,1,935,3.0,male,,4,1,research_scientist,3,divorced,2342.59,6090.75,6,,,12,3,4,part_time,0,,2,3,2,,2,2,2342.59,1981,28111,,,yes
43,no,travel_frequently,556.2566609977324,,15,3,life_sciences,1,936,4.0,male,,2,2,sales_executive,4,married,4492.84,11681.39,3,y,,18,,3,part_time,1,7,5,3,2,,2,2,4492.84,1980,53914,,,yes
40,no,,290.03550973654063,,2,1,,1,937,4.0,female,,2,1,research_scientist,4,single,2342.59,6090.75,0,,,20,4,4,part_time,0,5,2,2,4,,2,3,2342.59,1983,28111,,,no
29,no,,236.9920634920635,sales,10,3,,1,938,4.0,male,,3,1,sales_representative,2,,1914.17,4976.83,1,y,no,14,3,4,,2,,2,3,2,,2,2,1914.17,1994,,sales_representative_____sales,,no
53,no,,252.7777777777778,,6,3,,1,939,4.0,male,,3,2,laboratory_technician,4,single,2041.67,5308.33,2,y,,17,3,4,part_time,0,19,4,3,2,,2,2,2041.67,1970,24500,,,no
23,no,travel_rarely,290.03550973654063,research_&_development,12,1,medical,1,940,1.0,male,,4,1,research_scientist,3,single,2342.59,6090.75,1,y,,18,3,4,part_time,0,,3,3,2,,0,2,2342.59,2000,28111,research_scientist_____research_&_development,,no
55,yes,,1973.9841269841268,,2,3,medical,1,941,4.0,male,,3,5,manager,1,,15943.72,41453.67,5,,yes,13,3,4,,1,24,2,3,5,,1,4,15943.72,1968,,,,no
26,no,travel_frequently,290.03550973654063,,1,2,life_sciences,1,942,1.0,female,36.25443871706758,1,1,laboratory_technician,4,,2342.59,6090.75,3,,no,14,3,1,part_time,1,,2,3,2,,2,0,2342.59,1997,28111,,,yes
34,no,travel_rarely,290.03550973654063,,1,4,,1,943,2.0,female,,4,1,research_scientist,4,single,2342.59,6090.75,2,,no,16,3,3,,0,,2,3,4,,1,3,2342.59,1989,,,,no
27,no,,447.984126984127,,8,1,marketing,1,944,3.0,male,,3,2,sales_executive,4,married,3618.33,9407.67,0,y,,19,3,2,part_time,1,5,3,3,4,,1,1,3618.33,1996,43420,,,yes
35,no,travel_rarely,265.3650793650794,,8,4,,1,945,1.0,female,,3,1,sales_representative,4,,2143.33,5572.67,1,,no,16,3,2,,1,3,1,2,3,,0,2,2143.33,1988,,,,yes
30,no,travel_rarely,290.03550973654063,,18,3,,1,946,4.0,male,36.25443871706758,1,1,laboratory_technician,3,married,2342.59,6090.75,3,y,no,21,,3,part_time,2,7,2,3,2,,0,2,2342.59,1993,28111,,,yes
34,no,,670.6349206349207,,8,2,,1,947,3.0,female,,3,2,sales_executive,1,,5416.67,14083.33,5,y,no,17,3,2,,1,,1,3,3,,1,2,5416.67,1989,,,,yes
52,no,travel_rarely,324.8968253968254,research_&_development,25,4,life_sciences,1,948,,female,40.61210317460318,3,2,laboratory_technician,3,,2624.17,6822.83,8,y,,20,4,2,part_time,1,9,3,3,5,,1,4,2624.17,1971,31490,laboratory_technician_____research_&_development,,yes
33,yes,travel_rarely,549.3015873015873,,16,3,marketing,1,949,1.0,female,,3,2,sales_executive,1,single,4436.67,11535.33,5,y,,15,3,3,part_time,0,,3,3,3,,0,2,4436.67,1990,53240,,,no
35,no,travel_rarely,290.03550973654063,research_&_development,20,4,,1,950,,female,36.25443871706758,4,1,research_scientist,3,single,,6090.75,3,y,no,13,3,3,part_time,0,7,0,3,2,,2,2,,1988,28111,research_scientist_____research_&_development,,no
28,yes,,452.1111111111112,,2,4,,1,951,3.0,male,,3,1,research_scientist,3,single,3651.67,9494.33,6,y,no,17,3,4,full_time,0,5,3,2,2,,2,1,3651.67,1995,43820,,,yes
36,no,travel_rarely,290.03550973654063,,13,3,human_resources,1,952,3.0,male,36.25443871706758,3,1,human_resources,2,married,2342.59,6090.75,4,y,,13,3,2,part_time,1,,2,3,5,,0,4,2342.59,1987,28111,,,yes
34,no,travel_frequently,263.4047619047619,research_&_development,16,4,,1,953,3.0,female,32.92559523809524,2,1,research_scientist,4,single,2127.5,5531.5,1,,no,16,3,3,part_time,0,6,3,3,5,,1,3,2127.5,1989,25530,research_scientist_____research_&_development,,yes
34,no,,290.03550973654063,,3,2,,1,954,3.0,male,,3,1,human_resources,4,,2342.59,6090.75,0,,,19,3,3,,1,4,1,1,3,,0,2,2342.59,1989,,,,no
44,no,travel_rarely,612.1349206349206,,4,3,,1,955,4.0,male,76.51686507936508,3,2,healthcare_representative,2,single,4944.17,12854.83,9,y,,12,3,4,full_time,0,10,2,2,5,,2,3,4944.17,1979,59330,,,yes
32,no,,454.2777777777778,,13,4,life_sciences,1,956,2.0,male,,3,2,sales_executive,4,divorced,,9539.83,2,,,11,3,3,part_time,1,8,3,2,5,,0,3,,1991,44030,,,yes
53,no,,1128.1111111111113,,7,2,,1,957,1.0,female,141.0138888888889,2,3,sales_executive,4,married,9111.67,23690.33,7,y,yes,18,3,4,full_time,1,35,3,3,5,,0,4,9111.67,1970,109340,,,no
22,no,,556.2566609977324,,1,2,life_sciences,1,958,4.0,male,,2,2,manufacturing_director,4,,4492.84,11681.39,6,,,22,4,1,part_time,2,4,2,1,2,,2,2,4492.84,2001,53914,,,no
44,no,travel_rarely,290.03550973654063,,8,4,life_sciences,1,959,1.0,male,,4,1,laboratory_technician,4,,2342.59,6090.75,2,,yes,24,4,3,part_time,1,10,2,2,3,,0,2,2342.59,1979,28111,,,no
35,yes,travel_frequently,208.6190476190476,,25,4,life_sciences,1,960,4.0,female,,3,1,research_scientist,2,divorced,1685.0,4381.0,1,y,,19,3,1,part_time,1,10,3,2,10,,7,8,1685.0,1988,20220,,,yes
25,no,,439.1111111111112,,4,1,,1,961,3.0,male,,2,2,sales_executive,1,,3546.67,9221.33,1,y,no,12,3,1,part_time,0,5,1,4,5,,0,3,3546.67,1998,42560,,,no
49,no,travel_rarely,369.3650793650794,,1,3,technical_degree,1,962,3.0,female,,3,1,research_scientist,1,,2983.33,7756.67,2,,no,16,3,2,,1,7,2,3,4,,0,2,2983.33,1974,,,,no
24,no,non_travel,290.03550973654063,,19,1,life_sciences,1,963,1.0,male,,2,1,laboratory_technician,4,,2342.59,6090.75,0,,,17,3,4,part_time,0,,2,2,5,,3,4,2342.59,1999,28111,,,no
38,no,travel_rarely,299.10317460317464,sales,9,3,marketing,1,964,2.0,male,,2,1,sales_representative,2,,2415.83,6281.17,0,,,19,3,4,full_time,1,3,3,3,2,,1,2,2415.83,1985,28990,sales_representative_____sales,,yes
29,yes,travel_rarely,290.03550973654063,,1,3,medical,1,965,2.0,female,36.25443871706758,2,1,sales_representative,3,,2342.59,6090.75,6,y,yes,19,3,3,part_time,3,5,3,3,3,,0,2,2342.59,1994,28111,,,no
43,no,travel_frequently,573.8571428571429,,1,3,life_sciences,1,966,4.0,female,,3,2,healthcare_representative,4,married,4635.0,12051.0,4,y,,13,3,2,,1,12,2,2,5,,2,2,4635.0,1980,,,,yes
28,no,travel_rarely,556.2566609977324,,5,4,medical,1,967,1.0,male,,3,2,sales_executive,4,single,,11681.39,1,,,14,3,2,part_time,0,4,3,3,4,,0,2,,1995,53914,,,no
20,yes,travel_rarely,290.03550973654063,,2,3,,1,968,3.0,female,36.25443871706758,2,1,sales_representative,3,single,2342.59,6090.75,1,y,,13,3,4,part_time,0,2,3,2,2,,0,2,2342.59,2003,28111,,,yes
47,no,,290.03550973654063,,2,4,life_sciences,1,969,4.0,female,,2,1,sales_representative,4,single,2342.59,6090.75,1,,yes,18,3,1,,0,3,3,2,3,,1,2,2342.59,1976,,,,yes
22,yes,travel_rarely,556.2566609977324,,3,1,life_sciences,1,970,2.0,female,,3,2,manufacturing_director,3,married,4492.84,11681.39,0,y,yes,19,3,1,part_time,1,4,3,4,3,,0,2,4492.84,2001,53914,,,yes
28,no,,245.2460317460317,,9,3,medical,1,971,3.0,female,,3,1,research_scientist,3,divorced,1980.83,5150.17,5,,no,18,3,2,part_time,1,6,2,3,2,,2,2,1980.83,1995,23770,,,yes
39,yes,,248.031746031746,research_&_development,6,3,medical,1,972,4.0,male,,3,1,laboratory_technician,1,married,,5208.67,7,,,21,4,4,part_time,0,,2,1,2,,2,2,,1984,24040,laboratory_technician_____research_&_development,,yes
33,no,travel_rarely,288.7857142857143,research_&_development,1,4,,1,973,3.0,male,36.098214285714285,2,1,research_scientist,1,single,2332.5,6064.5,3,y,,11,3,2,part_time,0,,1,3,3,,0,2,2332.5,1990,27990,research_scientist_____research_&_development,,no
36,no,travel_rarely,290.03550973654063,research_&_development,7,4,other,1,974,2.0,male,36.25443871706758,3,1,research_scientist,4,single,2342.59,6090.75,2,y,,18,3,3,part_time,0,8,6,3,6,,0,1,2342.59,1987,28111,research_scientist_____research_&_development,,yes
35,no,travel_rarely,556.2566609977324,,48,3,,1,975,3.0,female,,3,2,sales_executive,3,,4492.84,11681.39,1,,,16,3,2,,0,5,3,3,5,,1,0,4492.84,1988,,,,yes
31,yes,,290.03550973654063,,9,2,medical,1,976,3.0,male,,2,1,research_scientist,1,single,,6090.75,0,,yes,22,4,1,part_time,0,4,0,3,3,,1,2,,1992,28111,,,no
33,no,travel_rarely,356.1587301587302,,13,1,life_sciences,1,977,2.0,female,44.51984126984127,3,1,research_scientist,4,single,2876.67,7479.33,3,y,,18,3,1,full_time,0,5,4,3,3,,0,2,2876.67,1990,34520,,,no
27,no,,290.0238095238095,,24,4,,1,978,,female,,3,1,laboratory_technician,2,married,2342.5,6090.5,9,y,no,14,3,2,part_time,1,4,2,3,2,,2,2,2342.5,1996,28110,,,no
30,yes,travel_rarely,290.03550973654063,,22,3,,1,979,1.0,female,36.25443871706758,3,1,research_scientist,3,married,,6090.75,4,y,,11,3,2,part_time,0,,2,,5,,0,1,,1993,28111,,,yes
24,no,,451.5952380952381,,17,1,medical,1,980,4.0,female,,2,2,manufacturing_director,3,divorced,3647.5,9483.5,1,y,no,15,3,2,part_time,2,5,6,3,4,,3,2,3647.5,1999,43770,,,no
35,yes,travel_rarely,290.03550973654063,research_&_development,14,4,other,1,981,3.0,male,,2,1,laboratory_technician,2,divorced,2342.59,6090.75,1,y,yes,24,4,4,part_time,1,5,2,1,4,,0,2,2342.59,1988,28111,laboratory_technician_____research_&_development,,no
30,yes,,290.03550973654063,,5,3,,1,982,2.0,female,,3,1,laboratory_technician,2,,2342.59,6090.75,0,,,17,3,1,part_time,0,4,3,3,3,,1,2,2342.59,1993,28111,,,yes
48,no,travel_rarely,437.4603174603175,research_&_development,6,3,,1,983,1.0,male,,2,2,healthcare_representative,3,,3533.33,9186.67,2,y,no,13,3,4,,0,19,0,3,2,,2,2,3533.33,1975,,healthcare_representative_____research_&_development,,yes
41,no,travel_rarely,556.2566609977324,,7,2,medical,1,984,4.0,female,,3,2,manufacturing_director,3,,4492.84,11681.39,6,y,,14,3,2,,0,8,6,3,2,,2,1,4492.84,1982,,,,no
27,no,,436.1190476190477,research_&_development,2,4,,1,985,1.0,female,,3,2,manufacturing_director,4,,3522.5,9158.5,0,y,,18,3,2,part_time,1,,2,,3,,2,2,3522.5,1996,42270,manufacturing_director_____research_&_development,,yes
35,no,travel_rarely,404.1349206349206,research_&_development,10,3,other,1,986,2.0,male,,3,1,laboratory_technician,4,,3264.17,8486.83,1,,no,20,4,1,full_time,1,3,4,2,3,,1,2,3264.17,1988,39170,laboratory_technician_____research_&_development,,no
26,yes,non_travel,512.6746031746031,,29,2,medical,1,987,2.0,male,,1,2,sales_executive,1,single,,10766.17,8,y,no,18,3,4,part_time,0,,6,3,2,,2,2,,1997,49690,,,yes
33,no,non_travel,290.03550973654063,sales,8,1,life_sciences,1,988,2.0,female,,2,1,sales_representative,4,,,6090.75,0,y,,19,3,4,part_time,0,,2,2,2,,2,2,,1990,28111,sales_representative_____sales,,no
26,yes,,210.6825396825397,,2,3,life_sciences,1,989,1.0,male,,3,1,research_scientist,1,married,1701.67,4424.33,6,y,,14,3,2,part_time,1,6,2,3,3,,1,2,1701.67,1997,20420,,,yes
38,no,travel_frequently,291.05555555555554,,3,4,,1,990,3.0,male,,3,1,research_scientist,3,,2350.83,6112.17,3,y,no,16,3,1,,1,8,2,3,2,,2,2,2350.83,1985,,,,no
46,no,,1973.9841269841268,,47,4,medical,1,991,,male,,3,5,research_director,4,,,41453.67,9,,no,17,3,4,full_time,2,23,0,3,2,,2,2,,1977,191325,,,yes
20,yes,,290.03550973654063,,9,3,marketing,1,992,4.0,female,,3,1,sales_representative,4,single,2342.59,6090.75,1,y,yes,14,3,2,part_time,0,2,3,3,2,,0,2,2342.59,2003,28111,,,yes
30,no,,1027.309523809524,,20,3,other,1,993,,male,,3,2,manufacturing_director,1,married,8297.5,21573.5,0,,,15,3,3,,1,7,1,2,6,,0,2,8297.5,1993,,,,no
27,no,non_travel,290.03550973654063,,8,5,,1,994,1.0,male,,1,1,laboratory_technician,3,married,2342.59,6090.75,1,,,19,3,4,part_time,3,3,4,,3,,1,2,2342.59,1996,28111,,,no
55,no,,1032.4872861766066,,2,1,,1,995,4.0,male,,3,3,manufacturing_director,2,married,,21682.23,3,,no,18,3,2,part_time,1,23,4,3,3,,1,2,,1968,100072,,,yes
33,no,travel_rarely,1032.4872861766066,,5,3,life_sciences,1,996,4.0,male,,2,3,healthcare_representative,4,,8339.32,21682.23,4,,no,15,3,3,,1,,2,3,3,,1,2,8339.32,1990,100072,,,yes
28,no,,227.7063492063492,,15,2,life_sciences,1,997,1.0,male,,3,1,laboratory_technician,3,,1839.17,4781.83,1,,no,16,3,4,,1,4,5,2,4,,2,2,1839.17,1995,22070,,,yes
34,no,,800.2222222222223,,3,1,life_sciences,1,998,1.0,male,,3,2,healthcare_representative,4,,6463.33,16804.67,0,y,no,17,3,3,,0,,1,2,6,,0,4,6463.33,1989,,,,yes
33,yes,,290.03550973654063,,25,3,medical,1,999,1.0,male,,2,1,research_scientist,2,single,2342.59,6090.75,4,,yes,20,4,2,part_time,0,5,0,3,2,,2,2,2342.59,1990,28111,,,no
33,no,,556.2566609977324,,7,3,life_sciences,1,1000,4.0,female,,3,2,sales_executive,2,married,4492.84,11681.39,0,y,no,17,3,3,part_time,1,4,3,3,3,,0,2,4492.84,1990,53914,,,no
21,no,,213.57142857142856,,1,1,,1,1001,4.0,female,,2,1,research_scientist,2,single,,4485.0,1,y,yes,11,3,3,part_time,0,2,6,4,2,,2,2,,2002,20700,,,yes
31,no,travel_frequently,287.96031746031747,,20,3,,1,1002,3.0,male,,4,1,sales_representative,4,married,,6047.17,0,,no,12,,1,,1,3,4,3,2,,2,2,,1992,27910,,,yes
35,no,,556.2566609977324,,11,2,marketing,1,1003,4.0,male,,3,2,sales_executive,4,divorced,4492.84,11681.39,1,,,11,3,4,,1,5,3,3,5,,0,2,4492.84,1988,,,,yes
34,no,,556.2566609977324,,2,2,,1,1004,4.0,male,,3,2,manufacturing_director,3,single,4492.84,11681.39,2,,no,11,3,4,,0,,3,,3,,0,2,4492.84,1989,,,,yes
33,yes,,848.5079365079365,,9,4,,1,1005,1.0,female,106.06349206349206,3,2,sales_executive,1,single,,17818.67,0,,,17,3,1,full_time,0,6,3,3,5,,0,3,,1990,82240,,,no
31,yes,,269.2857142857143,research_&_development,15,3,medical,1,1006,3.0,male,,3,1,laboratory_technician,3,,,5655.0,1,,no,12,3,3,part_time,1,,5,2,2,,2,2,,1992,26100,laboratory_technician_____research_&_development,,yes
37,no,travel_rarely,591.2936507936508,,25,2,,1,1007,3.0,female,73.91170634920636,2,2,healthcare_representative,4,,4775.83,12417.17,7,y,no,13,3,3,full_time,2,9,2,3,6,,1,3,4775.83,1986,57310,,,yes
27,no,travel_rarely,261.96031746031747,,6,3,,1,1008,4.0,male,32.745039682539684,2,1,research_scientist,3,married,,5501.17,1,y,no,13,,3,part_time,1,4,0,3,4,2,2,2,,1996,25390,,,yes
35,no,travel_frequently,245.1428571428572,,4,4,other,1,1009,4.0,male,30.642857142857142,2,1,laboratory_technician,4,married,,5148.0,1,,,13,3,2,part_time,1,2,2,4,2,,2,2,,1988,23760,,,yes
56,no,,1973.9841269841268,,4,4,,1,1010,4.0,female,246.74801587301585,3,5,manager,1,divorced,15943.72,41453.67,4,y,no,13,3,4,full_time,1,28,2,3,5,,4,2,15943.72,1967,191325,,,yes
45,no,,290.03550973654063,research_&_development,7,3,medical,1,1011,1.0,female,,3,1,research_scientist,3,,2342.59,6090.75,4,,yes,19,3,3,part_time,1,,2,,3,,0,2,2342.59,1978,28111,research_scientist_____research_&_development,,yes
20,no,travel_rarely,290.03550973654063,,3,3,,1,1012,1.0,male,,2,1,laboratory_technician,3,single,2342.59,6090.75,1,,,12,3,1,part_time,0,2,2,2,2,,1,2,2342.59,2003,28111,,,yes
50,no,travel_frequently,1582.7713464696226,,2,3,,1,1013,4.0,female,,3,4,manager,1,,12783.92,33238.2,2,,no,22,4,3,full_time,1,,3,,2,,2,2,12783.92,1973,153407,,,yes
46,no,,1968.6746031746031,,15,2,life_sciences,1,1014,4.0,male,,3,5,research_director,2,,,41342.17,5,y,,11,3,1,full_time,1,25,2,3,4,,0,3,,1977,190810,,,yes
32,no,,283.0079365079365,,13,3,other,1,1015,3.0,female,,2,1,laboratory_technician,2,married,,5943.17,1,y,no,20,4,3,part_time,1,2,2,3,2,,2,2,,1991,27430,,,yes
35,no,,1032.4872861766066,,8,2,,1,1016,3.0,female,,2,3,sales_executive,4,married,8339.32,21682.23,4,,,11,3,2,part_time,1,16,6,2,13,,4,12,8339.32,1988,100072,,,no
29,no,,387.936507936508,,1,3,life_sciences,1,1017,1.0,female,48.49206349206349,3,1,research_scientist,4,divorced,3133.33,8146.67,1,y,no,15,3,1,full_time,3,3,5,,3,,1,2,3133.33,1994,37600,,,yes
21,yes,travel_frequently,290.03550973654063,,10,2,,1,1018,1.0,female,,2,1,laboratory_technician,3,,2342.59,6090.75,1,,,20,4,3,,0,2,2,1,2,,2,2,2342.59,2002,,,,yes
34,no,travel_rarely,468.2063492063493,,2,3,marketing,1,1019,3.0,female,,3,2,sales_executive,1,,3781.67,9832.33,0,,,12,3,4,part_time,0,4,3,3,3,,0,2,3781.67,1989,45380,,,yes
28,no,,290.03550973654063,,1,4,medical,1,1020,4.0,male,,3,1,laboratory_technician,3,single,2342.59,6090.75,0,,yes,11,3,3,part_time,0,,2,2,4,,0,2,2342.59,1995,28111,,,no
35,no,travel_rarely,290.03550973654063,,6,1,life_sciences,1,1021,3.0,male,36.25443871706758,3,1,research_scientist,3,married,2342.59,6090.75,0,,yes,14,,4,part_time,0,4,3,3,3,,2,2,2342.59,1988,28111,,,no
28,no,travel_frequently,398.97619047619054,,2,3,life_sciences,1,1022,4.0,male,,2,1,laboratory_technician,4,married,,8378.5,1,,,12,3,2,full_time,1,,2,3,2,,2,2,,1995,38670,,,no
28,no,travel_rarely,214.60317460317464,,1,3,technical_degree,1,1023,4.0,male,26.82539682539683,3,1,research_scientist,1,single,1733.33,4506.67,2,y,,11,3,2,part_time,0,5,2,2,3,,1,2,1733.33,1995,20800,,,no
25,no,,216.25396825396828,research_&_development,1,3,medical,1,1024,4.0,female,,3,1,research_scientist,2,single,,4541.33,1,y,,18,3,4,part_time,0,,3,2,2,,2,1,,1998,20960,research_scientist_____research_&_development,,no
58,no,,290.03550973654063,,23,4,life_sciences,1,1025,1.0,male,,3,1,research_scientist,3,,2342.59,6090.75,1,y,,12,3,4,part_time,2,,3,3,2,,2,2,2342.59,1965,28111,,,yes
39,yes,,402.7936507936508,,23,3,medical,1,1026,3.0,male,,3,1,research_scientist,1,single,3253.33,8458.67,0,y,,13,3,1,full_time,0,6,2,3,5,,0,3,3253.33,1984,39040,,,no
30,no,travel_rarely,477.3888888888889,,6,3,technical_degree,1,1027,1.0,female,,2,2,laboratory_technician,4,married,3855.83,10025.17,0,y,no,12,3,1,,1,10,6,3,9,,6,7,3855.83,1993,46270,,,yes
50,no,,1582.7713464696226,,46,3,life_sciences,1,1028,,female,,3,4,research_director,1,married,12783.92,33238.2,4,,,11,3,2,full_time,0,,2,,3,,1,2,12783.92,1973,153407,,,yes
41,no,,556.2566609977324,,10,2,medical,1,1029,3.0,male,69.53208262471655,1,2,sales_executive,2,single,,11681.39,1,,no,13,3,1,part_time,0,19,4,3,19,,11,9,,1982,53914,,,yes
31,yes,,237.5079365079365,,1,3,,1,1030,4.0,female,,3,1,sales_representative,2,,1918.33,4987.67,1,,yes,11,3,1,part_time,0,,2,4,3,,2,2,1918.33,1992,23020,,,no
44,yes,,290.03550973654063,,3,3,life_sciences,1,1031,1.0,male,,3,1,laboratory_technician,1,,2342.59,6090.75,4,y,no,12,,3,,0,10,4,4,3,,1,2,2342.59,1979,,,,yes
40,no,non_travel,290.03550973654063,research_&_development,16,2,,1,1032,3.0,male,,3,1,research_scientist,3,divorced,2342.59,6090.75,9,,no,16,3,2,,1,6,0,3,4,,0,0,2342.59,1983,,research_scientist_____research_&_development,,yes
25,no,travel_rarely,290.03550973654063,research_&_development,19,1,medical,1,1033,4.0,male,,3,1,laboratory_technician,4,married,2342.59,6090.75,3,,,11,3,3,part_time,3,,6,2,3,,1,2,2342.59,1998,28111,laboratory_technician_____research_&_development,,no
40,no,travel_rarely,290.03550973654063,,1,4,life_sciences,1,1034,2.0,male,36.25443871706758,3,1,laboratory_technician,2,,2342.59,6090.75,3,y,no,22,4,3,part_time,1,7,3,3,4,,0,3,2342.59,1983,28111,,,yes
