,Loyalty_Number,Province,City,Postal_Code,Gender,Education,Salary_$,Marital_Status,Loyalty_Card,CLV,Enrollment_Type,Enrollment_Date
10165,464385,British_Columbia,West_Vancouver,V6V_8Z3,Male,College,79359,Single,Star,2344.23,Standard,2017-12
10166,659637,Quebec,Montreal,H2T_2J6,Female,College,79359,Single,Star,2344.23,Standard,2015-06
10167,107719,British_Columbia,Kelowna,V09_2E9,Male,College,79359,Single,Star,2345.08,Standard,2012-07
10168,787625,Ontario,Toronto,M8Y_4K8,Male,College,79359,Single,Star,2345.08,Standard,2016-04
10169,297954,Nova_Scotia,Halifax,B3C_2M8,Female,High_School_or_Below,73617,Single,Star,2345.13,Standard,2012-12
10170,707588,Quebec,Quebec_City,G1B_3L5,Male,High_School_or_Below,73617,Single,Star,2345.13,Standard,2016-05
10171,241714,Ontario,Toronto,P1L_8X8,Male,Bachelor,69516,Single,Star,2345.26,Standard,2013-03
10172,927975,British_Columbia,Vancouver,V5R_1W3,Female,Bachelor,69516,Single,Star,2345.26,Standard,2016-01
10173,933707,Quebec,Quebec_City,G1B_3L5,Female,High_School_or_Below,66441,Married,Star,2346.68,Standard,2014-09
10174,981220,Nova_Scotia,Halifax,B3C_2M8,Male,High_School_or_Below,66441,Married,Star,2346.68,Standard,2016-10
10175,180977,Ontario,Toronto,P1W_1K4,Female,Bachelor,55042,Single,Star,2347.05,Standard,2013-09
10176,625320,Ontario,Toronto,P5S_6R4,Female,College,79359,Single,Nova,9220.01,2018_Promotion,2018-03
10177,852572,Ontario,Ottawa,K1F_2R2,Female,College,79359,Single,Star,2347.59,Standard,2018-10
10178,700335,British_Columbia,Vancouver,V6E_3Z3,Male,College,79359,Married,Star,2348.03,Standard,2014-10
10179,989040,Quebec,Hull,J8Y_3Z5,Female,College,79359,Married,Star,2348.03,Standard,2018-11
10180,521875,New_Brunswick,Moncton,E1A_2A7,Male,College,79359,Single,Star,2349.96,Standard,2012-05
10181,778168,Quebec,Tremblant,H5Y_2S9,Female,College,79359,Single,Star,2349.96,Standard,2012-11
10182,879036,Ontario,Ottawa,K1F_2R2,Female,High_School_or_Below,45152,Single,Star,2351.88,Standard,2014-01
10183,191189,Newfoundland,St._John's,A1C_6H9,Female,College,79359,Divorced,Star,2352.37,Standard,2013-08
10184,736414,Quebec,Quebec_City,G1B_3L5,Male,College,79359,Divorced,Star,2352.37,Standard,2014-04
10185,441304,Quebec,Montreal,H2T_2J6,Female,College,79359,Single,Star,2353.18,Standard,2014-11
10186,842982,British_Columbia,Victoria,V10_6T5,Female,College,79359,Single,Star,2353.18,Standard,2012-08
10187,165019,British_Columbia,Victoria,V10_6T5,Male,Doctor,251861,Married,Star,2354.32,Standard,2012-09
10188,453494,Quebec,Hull,J8Y_3Z5,Male,Doctor,251861,Married,Star,2354.32,Standard,2018-11
10189,274896,Quebec,Montreal,H4G_3T4,Male,College,79359,Married,Star,2354.5,Standard,2013-07
10190,371532,New_Brunswick,Fredericton,E3B_2H2,Female,College,79359,Married,Star,2354.5,Standard,2017-05
10191,198485,Ontario,Ottawa,K1F_2R2,Female,College,79359,Married,Star,2355.28,Standard,2018-12
10192,392682,British_Columbia,Victoria,V10_6T5,Female,College,79359,Married,Star,2356.07,Standard,2017-10
10193,441345,Ontario,Toronto,M1R_4K3,Male,College,79359,Single,Nova,9402.73,2018_Promotion,2018-03
10194,641189,Ontario,Trenton,K8V_4B2,Male,College,79359,Single,Star,2356.7,Standard,2017-08
10195,868250,British_Columbia,Vancouver,V6E_3Z3,Female,College,79359,Single,Star,2356.7,Standard,2013-12
10196,360031,Ontario,Toronto,M8Y_4K8,Male,College,79359,Married,Star,2357.5,Standard,2018-05
10197,810581,British_Columbia,Kelowna,V09_2E9,Female,College,79359,Married,Star,2357.5,Standard,2014-11
10198,261044,Ontario,Toronto,M2M_7K8,Female,Doctor,237676,Married,Star,2357.75,Standard,2016-07
10199,667117,New_Brunswick,Moncton,E1A_2A7,Male,College,79359,Married,Star,2357.8,Standard,2014-06
10200,868327,Quebec,Tremblant,H5Y_2S9,Male,College,79359,Married,Star,2357.8,Standard,2012-06
10201,132774,Quebec,Quebec_City,G1B_3L5,Female,Doctor,171815,Divorced,Star,2359.42,Standard,2012-07
10202,209058,Quebec,Tremblant,H5Y_2S9,Male,Doctor,171815,Divorced,Star,2359.42,Standard,2013-11
10203,431187,British_Columbia,Whistler,V6T_1Y8,Male,Doctor,171815,Divorced,Star,2359.42,Standard,2018-08
10204,475930,Quebec,Montreal,H2T_9K8,Female,Doctor,171815,Divorced,Star,2359.42,Standard,2017-05
10205,483802,New_Brunswick,Fredericton,E3B_2H2,Male,Doctor,171815,Divorced,Star,2359.42,Standard,2014-11
10206,788217,Ontario,Toronto,P5S_6R4,Male,Bachelor,64730,Divorced,Nova,10148.42,2018_Promotion,2018-04
10207,571409,British_Columbia,Vancouver,V5R_1W3,Male,Doctor,171815,Divorced,Star,2359.42,Standard,2018-08
10208,658996,Ontario,Toronto,P2T_6G3,Male,Doctor,171815,Divorced,Star,2359.42,Standard,2017-06
10209,679609,British_Columbia,Vancouver,V6E_3D9,Female,Doctor,171815,Divorced,Star,2359.42,Standard,2017-08
10210,686612,Quebec,Hull,J8Y_3Z5,Male,Doctor,171815,Divorced,Star,2359.42,Standard,2015-03
10211,986217,British_Columbia,Vancouver,V6E_3Z3,Female,Doctor,171815,Divorced,Star,2359.42,Standard,2013-02
10212,987221,Ontario,Toronto,P1J_8T7,Female,Doctor,171815,Divorced,Star,2359.42,Standard,2016-02
10213,378014,Quebec,Tremblant,H5Y_2S9,Female,College,79359,Single,Star,2360.6,Standard,2017-05
10214,676873,New_Brunswick,Fredericton,E3B_2H2,Male,College,79359,Single,Star,2360.6,Standard,2014-06
10215,911971,Ontario,Kingston,M9K_2P4,Male,College,79359,Married,Star,2361.74,Standard,2017-05
10216,704600,Ontario,Toronto,P1J_8T7,Female,High_School_or_Below,56082,Married,Star,2361.88,Standard,2014-06
10217,895267,British_Columbia,Vancouver,V1E_4R6,Female,High_School_or_Below,56082,Married,Star,2361.88,Standard,2017-02
10218,625497,Quebec,Quebec_City,G1B_3L5,Female,Bachelor,52278,Married,Star,2363.3,Standard,2012-07
10219,943775,Nova_Scotia,Halifax,B3C_2M8,Male,Bachelor,52278,Married,Star,2363.3,Standard,2013-10
10220,541178,British_Columbia,Dawson_Creek,U5I_4F1,Male,Bachelor,65760,Single,Star,2364.43,Standard,2013-08
10221,932513,Ontario,Toronto,M8Y_4K8,Male,Bachelor,65760,Single,Star,2364.43,Standard,2014-12
10222,563142,Alberta,Calgary,T3E_2V9,Female,College,79359,Married,Star,2365.35,Standard,2018-11
10223,979575,Ontario,Toronto,M1R_4K3,Male,College,79359,Married,Star,2365.35,Standard,2016-02
10224,184490,British_Columbia,Vancouver,V6E_3D9,Male,College,79359,Single,Star,2369.11,Standard,2018-11
10225,655892,Ontario,Toronto,P2T_6G3,Male,College,79359,Single,Star,2369.11,Standard,2017-06
10226,552328,British_Columbia,Vancouver,V6E_3D9,Female,Bachelor,68308,Single,Star,2369.37,Standard,2015-02
10227,992542,Ontario,Toronto,P1W_1K4,Female,Bachelor,68308,Single,Star,2369.37,Standard,2018-12
10228,661050,Ontario,Toronto,P1L_8X8,Male,College,79359,Single,Star,2369.44,Standard,2013-03
10229,664034,British_Columbia,Vancouver,V5R_1W3,Male,College,79359,Single,Star,2369.44,Standard,2013-12
10230,746520,Ontario,Kingston,M9K_2P4,Female,College,79359,Single,Star,2370.62,Standard,2015-04
10231,525508,Ontario,Ottawa,K1F_2R2,Female,Bachelor,81923,Single,Nova,12759.28,2018_Promotion,2018-03
10232,790475,Ontario,Trenton,K8V_4B2,Female,Bachelor,34079,Married,Nova,12913.5,2018_Promotion,2018-02
10233,139479,Ontario,Kingston,M9K_2P4,Female,High_School_or_Below,72013,Married,Star,2372.29,Standard,2017-07
10234,153462,Ontario,Kingston,M9K_2P4,Female,College,79359,Married,Star,2373.8,Standard,2017-09
10235,918397,Yukon,Whitehorse,Y2K_6R0,Male,College,79359,Married,Star,2373.8,Standard,2018-08
10236,138737,British_Columbia,Vancouver,V6E_3D9,Female,Bachelor,67697,Single,Star,2374.15,Standard,2016-08
10237,285942,Ontario,Toronto,P2T_6G3,Male,Bachelor,67697,Single,Star,2374.15,Standard,2014-06
10238,972462,Ontario,Toronto,P1J_8T7,Female,College,79359,Single,Nova,13024.13,2018_Promotion,2018-03
10239,713257,Ontario,Toronto,P1J_8T7,Male,Bachelor,73864,Single,Star,2374.8,Standard,2016-11
10240,397376,British_Columbia,Vancouver,V1E_4R6,Male,College,79359,Married,Star,2374.81,Standard,2014-10
10241,724168,Ontario,Toronto,M8Y_4K8,Female,College,79359,Married,Star,2374.81,Standard,2017-01
10242,275446,Quebec,Montreal,H2Y_2W2,Male,Bachelor,66632,Single,Star,2375.0,Standard,2012-11
10243,654225,British_Columbia,Whistler,V6T_1Y8,Female,Bachelor,66632,Single,Star,2375.0,Standard,2017-10
10244,282872,Ontario,Toronto,M1R_4K3,Female,College,79359,Single,Star,2376.53,Standard,2013-01
10245,583005,Alberta,Calgary,T3E_2V9,Male,College,79359,Single,Star,2376.53,Standard,2012-05
10246,418636,Manitoba,Winnipeg,R3R_3T4,Male,College,79359,Single,Star,2378.09,Standard,2018-01
10247,834544,Quebec,Montreal,H2Y_4R4,Male,College,79359,Single,Star,2378.09,Standard,2013-07
10248,690510,Quebec,Montreal,H2Y_4R4,Female,Bachelor,71972,Single,Star,2378.67,Standard,2018-08
10249,915846,Manitoba,Winnipeg,R2C_0M5,Female,Bachelor,71972,Single,Star,2378.67,Standard,2012-10
10250,549091,Quebec,Montreal,H2T_2J6,Male,College,79359,Divorced,Star,2379.2,Standard,2017-09
10251,563774,British_Columbia,Victoria,V10_6T5,Female,College,79359,Divorced,Star,2379.2,Standard,2015-08
10252,692841,Ontario,Trenton,K8V_4B2,Male,College,79359,Single,Star,2379.61,Standard,2018-08
10253,996254,British_Columbia,Vancouver,V6E_3Z3,Female,College,79359,Single,Star,2379.61,Standard,2013-08
10254,155654,Ontario,Toronto,M2P_4F6,Male,College,79359,Single,Nova,13372.33,2018_Promotion,2018-02
10255,779412,Ontario,Toronto,M2M_7K8,Male,College,79359,Single,Star,2379.74,Standard,2017-12
10256,566714,Quebec,Tremblant,H5Y_2S9,Female,Bachelor,82545,Single,Star,2379.83,Standard,2013-05
10257,815603,New_Brunswick,Moncton,E1A_2A7,Male,Bachelor,82545,Single,Star,2379.83,Standard,2014-09
10258,325661,Ontario,Toronto,P1J_8T7,Male,Bachelor,89119,Single,Star,2381.79,Standard,2012-11
10259,894788,British_Columbia,Vancouver,V1E_4R6,Male,Bachelor,89119,Single,Star,2381.79,Standard,2015-06
10260,248752,Ontario,Kingston,M9K_2P4,Male,College,79359,Married,Star,2382.67,Standard,2018-09
10261,306880,Saskatchewan,Regina,S6J_3G0,Male,College,79359,Married,Star,2382.67,Standard,2015-11
10262,155964,Ontario,Toronto,M2P_4F6,Male,Doctor,381124,Married,Nova,14476.12,2018_Promotion,2018-02
10263,809207,British_Columbia,Victoria,V10_6T5,Female,College,79359,Married,Star,2382.71,Standard,2018-01
10264,453587,Alberta,Calgary,T3E_2V9,Female,College,79359,Single,Star,2383.73,Standard,2016-09
10265,736970,Ontario,Toronto,M1R_4K3,Female,College,79359,Single,Star,2383.73,Standard,2015-02
10266,229861,Manitoba,Winnipeg,R3R_3T4,Female,Bachelor,83796,Single,Star,2386.2,Standard,2015-11
10267,613860,Ontario,Toronto,P1W_1K4,Female,College,79359,Single,Nova,16045.11,2018_Promotion,2018-04
10268,556778,Alberta,Peace_River,T9O_2W2,Female,Doctor,269695,Married,Star,2387.61,Standard,2013-08
10269,845819,Ontario,Toronto,M2M_7K8,Male,Doctor,269695,Married,Star,2387.61,Standard,2017-04
10270,881846,Ontario,London,M5B_3E4,Female,College,79359,Single,Star,2387.86,Standard,2014-08
10271,308255,Ontario,Toronto,P1W_1K4,Female,College,79359,Single,Star,2388.35,Standard,2017-11
10272,420243,British_Columbia,Vancouver,V5R_1W3,Female,College,79359,Single,Star,2388.35,Standard,2018-09
10273,195977,Ontario,Toronto,P1L_8X8,Female,College,79359,Married,Star,2388.95,Standard,2017-03
10274,693665,British_Columbia,Vancouver,V5R_1W3,Male,College,79359,Married,Star,2388.95,Standard,2015-01
10275,141877,Quebec,Montreal,H2T_9K8,Female,Bachelor,46896,Married,Star,2389.31,Standard,2014-02
10276,928292,British_Columbia,Whistler,V6T_1Y8,Male,Bachelor,46896,Married,Star,2389.31,Standard,2016-04
10277,435129,Ontario,Toronto,M2P_4F6,Female,Bachelor,74825,Married,Star,2389.77,Standard,2017-03
10278,898552,British_Columbia,Dawson_Creek,U5I_4F1,Female,Bachelor,74825,Married,Star,2389.77,Standard,2017-06
10279,317689,Ontario,Toronto,M2M_7K8,Female,Bachelor,52114,Married,Star,2389.98,Standard,2012-08
10280,787833,Alberta,Edmonton,T3G_6Y6,Female,Bachelor,52114,Married,Star,2389.98,Standard,2016-05
10281,637100,Alberta,Banff,T4V_1D4,Female,Doctor,146559,Married,Star,2392.11,Standard,2013-08
10282,690029,Ontario,Toronto,M1R_4K3,Male,Doctor,146559,Married,Star,2392.11,Standard,2014-05
10283,215840,British_Columbia,Vancouver,V1E_4R6,Male,College,79359,Divorced,Star,2392.13,Standard,2013-01
10284,630071,Ontario,Toronto,P1J_8T7,Female,College,79359,Divorced,Star,2392.13,Standard,2015-07
10285,298344,British_Columbia,Whistler,V6T_1Y8,Male,High_School_or_Below,78601,Married,Star,2393.04,Standard,2012-12
10286,929231,Quebec,Montreal,H2Y_2W2,Female,High_School_or_Below,78601,Married,Star,2393.04,Standard,2014-02
10287,243965,Quebec,Tremblant,H5Y_2S9,Female,High_School_or_Below,66546,Single,Star,2393.12,Standard,2018-07
10288,595775,New_Brunswick,Moncton,E1A_2A7,Male,High_School_or_Below,66546,Single,Star,2393.12,Standard,2018-12
10289,123667,Nova_Scotia,Halifax,B3C_2M8,Male,Bachelor,74522,Divorced,Star,2393.81,Standard,2013-07
10290,340723,Quebec,Quebec_City,G1B_3L5,Female,Bachelor,74522,Divorced,Star,2393.81,Standard,2018-07
10291,117975,Ontario,Kingston,M9K_2P4,Male,College,79359,Single,Star,2393.92,Standard,2016-11
10292,300818,British_Columbia,Whistler,V6T_1Y8,Male,College,79359,Single,Star,2393.92,Standard,2015-07
10293,313571,Quebec,Montreal,H2T_9K8,Female,College,79359,Single,Star,2393.92,Standard,2012-07
10294,353032,British_Columbia,West_Vancouver,V6V_8Z3,Female,College,79359,Single,Star,2393.92,Standard,2015-06
10295,371065,Quebec,Montreal,H2T_9K8,Male,College,79359,Single,Star,2393.92,Standard,2014-11
10296,960417,Ontario,London,M5B_3E4,Female,Bachelor,88839,Married,Nova,17625.54,2018_Promotion,2018-02
10297,645078,Alberta,Banff,T4V_1D4,Female,College,79359,Single,Star,2393.92,Standard,2018-11
10298,685653,Quebec,Montreal,H2Y_4R4,Male,College,79359,Single,Star,2393.92,Standard,2013-05
10299,727415,Manitoba,Winnipeg,R3R_3T4,Male,College,79359,Single,Star,2393.92,Standard,2016-07
10300,777540,Ontario,Toronto,M1R_4K3,Female,College,79359,Single,Star,2393.92,Standard,2014-07
10301,944855,Saskatchewan,Regina,S6J_3G0,Female,College,79359,Single,Star,2393.92,Standard,2012-06
10302,957686,Ontario,Toronto,M2M_7K8,Female,College,79359,Single,Star,2393.92,Standard,2012-05
10303,118355,Quebec,Montreal,H2T_9K8,Female,Doctor,198691,Divorced,Star,2395.57,Standard,2017-08
10304,128753,Ontario,Toronto,P1J_8T7,Female,Doctor,198691,Divorced,Star,2395.57,Standard,2018-11
10305,268145,Ontario,Toronto,P2T_6G3,Female,Doctor,198691,Divorced,Star,2395.57,Standard,2012-08
10306,281064,British_Columbia,Vancouver,V6E_3D9,Male,Doctor,198691,Divorced,Star,2395.57,Standard,2016-01
10307,294849,Ontario,Kingston,M9K_2P4,Male,Doctor,198691,Divorced,Star,2395.57,Standard,2017-08
10308,534649,Manitoba,Winnipeg,R2C_0M5,Male,Doctor,198691,Divorced,Star,2395.57,Standard,2015-09
10309,560024,British_Columbia,Whistler,V6T_1Y8,Female,Doctor,198691,Divorced,Star,2395.57,Standard,2014-05
10310,681785,British_Columbia,Vancouver,V1E_4R6,Male,Doctor,198691,Divorced,Star,2395.57,Standard,2014-06
10311,781227,Ontario,Ottawa,K1F_2R2,Male,Doctor,198691,Divorced,Star,2395.57,Standard,2018-07
10312,944035,Quebec,Montreal,H2Y_4R4,Male,Doctor,198691,Divorced,Star,2395.57,Standard,2016-12
10313,116895,Ontario,Toronto,P1J_8T7,Female,Doctor,299899,Married,Nova,19378.91,2018_Promotion,2018-04
10314,835683,Ontario,London,M5B_3E4,Male,Bachelor,60050,Divorced,Star,2395.97,Standard,2016-05
10315,629177,British_Columbia,Vancouver,V6E_3D9,Male,Bachelor,60490,Divorced,Star,2396.19,Standard,2013-05
10316,765747,Ontario,Toronto,P2T_6G3,Female,Bachelor,60490,Divorced,Star,2396.19,Standard,2013-01
10317,110296,Quebec,Montreal,H4G_3T4,Male,College,79359,Married,Star,2396.22,Standard,2013-11
10318,280641,Quebec,Quebec_City,G1B_3L5,Female,College,79359,Married,Star,2396.22,Standard,2015-11
10319,310911,New_Brunswick,Moncton,E1A_2A7,Female,College,79359,Married,Star,2396.22,Standard,2018-01
10320,567571,Saskatchewan,Regina,S1J_3C5,Male,College,79359,Married,Star,2396.22,Standard,2016-02
10321,601681,Nova_Scotia,Halifax,B3C_2M8,Male,College,79359,Married,Star,2396.22,Standard,2015-09
10322,710115,New_Brunswick,Fredericton,E3B_2H2,Male,College,79359,Married,Star,2396.22,Standard,2017-02
10323,721437,Quebec,Montreal,H2Y_2W2,Female,College,79359,Married,Star,2396.22,Standard,2017-08
10324,755533,Quebec,Tremblant,H5Y_2S9,Male,College,79359,Married,Star,2396.22,Standard,2014-05
10325,769709,Nova_Scotia,Halifax,B3J_9S2,Female,College,79359,Married,Star,2396.22,Standard,2014-04
10326,784380,Ontario,Toronto,P1J_8T7,Male,College,79359,Married,Star,2396.22,Standard,2018-05
10327,860602,British_Columbia,Vancouver,V1E_4R6,Female,College,79359,Married,Star,2396.22,Standard,2015-07
10328,477157,Ontario,Ottawa,K1F_2R2,Female,Bachelor,50561,Married,Nova,19955.26,2018_Promotion,2018-04
10329,355628,Nova_Scotia,Halifax,B3J_9S2,Female,High_School_or_Below,73443,Married,Star,2396.67,Standard,2012-10
10330,874614,Saskatchewan,Regina,S1J_3C5,Female,High_School_or_Below,73443,Married,Star,2396.67,Standard,2014-02
10331,264701,British_Columbia,Vancouver,V1E_4R6,Male,Master,109361,Divorced,Star,2397.04,Standard,2013-01
10332,367617,Quebec,Quebec_City,G1B_3L5,Male,Master,109361,Divorced,Star,2397.04,Standard,2016-05
10333,405804,Manitoba,Winnipeg,R2C_0M5,Male,Master,109361,Divorced,Star,2397.04,Standard,2015-10
10334,440213,Quebec,Tremblant,H5Y_2S9,Male,Master,109361,Divorced,Star,2397.04,Standard,2016-08
10335,543693,Ontario,Ottawa,K1G_4Z0,Female,Master,109361,Divorced,Star,2397.04,Standard,2016-05
10336,553389,Newfoundland,St._John's,A1C_6H9,Male,Master,109361,Divorced,Star,2397.04,Standard,2017-03
10337,627373,Quebec,Montreal,H2Y_2W2,Female,Master,109361,Divorced,Star,2397.04,Standard,2018-09
10338,190429,Ontario,Thunder_Bay,K8T_5M5,Male,Bachelor,36994,Divorced,Nova,20878.41,2018_Promotion,2018-02
10339,816323,Nova_Scotia,Halifax,B3C_2M8,Female,Master,109361,Divorced,Star,2397.04,Standard,2014-03
10340,992769,Quebec,Quebec_City,G1B_3L5,Male,Master,109361,Divorced,Star,2397.04,Standard,2018-05
10341,996686,Ontario,Toronto,M8Y_4K8,Male,Master,109361,Divorced,Star,2397.04,Standard,2016-09
10342,477468,Quebec,Montreal,H4G_3T4,Male,College,79359,Single,Star,2397.54,Standard,2013-03
10343,953927,Manitoba,Winnipeg,R6Y_4T5,Female,College,79359,Single,Star,2397.54,Standard,2017-12
10344,421310,British_Columbia,Dawson_Creek,U5I_4F1,Female,College,79359,Married,Star,2398.33,Standard,2012-06
10345,585850,Ontario,Toronto,M2Z_4K1,Female,College,79359,Married,Star,2398.33,Standard,2017-06
10346,224298,Ontario,Ottawa,K1F_2R2,Male,Doctor,101609,Single,Star,2398.35,Standard,2016-11
10347,395871,British_Columbia,Vancouver,V5R_1W3,Female,Master,115440,Divorced,Star,2398.74,Standard,2018-01
10348,605320,Ontario,Toronto,P1L_8X8,Male,Master,115440,Divorced,Star,2398.74,Standard,2013-09
10349,648286,Quebec,Montreal,H2Y_4R4,Female,Doctor,162290,Married,Star,2399.05,Standard,2018-12
10350,993650,Manitoba,Winnipeg,R3R_3T4,Male,Doctor,162290,Married,Star,2399.05,Standard,2014-07
10351,568786,British_Columbia,Vancouver,V5R_1W3,Male,Doctor,186101,Married,Star,2399.18,Standard,2015-04
10352,968325,Ontario,Toronto,P1W_1K4,Male,Doctor,186101,Married,Star,2399.18,Standard,2017-06
10353,516276,Saskatchewan,Regina,S6J_3G0,Male,Bachelor,63552,Single,Star,2402.17,Standard,2018-05
10354,786827,Ontario,Kingston,M9K_2P4,Female,Bachelor,63552,Single,Star,2402.17,Standard,2018-01
10355,887609,Ontario,Toronto,P2T_6G3,Female,Doctor,234544,Married,Nova,22067.73,2018_Promotion,2018-04
10356,847183,Quebec,Hull,J8Y_3Z5,Female,Bachelor,65721,Married,Star,2402.33,Standard,2013-10
10357,441389,Ontario,Toronto,P2T_6G3,Male,Bachelor,47733,Divorced,Star,2402.82,Standard,2016-12
10358,621583,British_Columbia,Vancouver,V6E_3D9,Male,Bachelor,47733,Divorced,Star,2402.82,Standard,2012-11
10359,394812,British_Columbia,Vancouver,V1E_4R6,Female,Doctor,227341,Married,Star,2403.54,Standard,2013-04
10360,689981,Ontario,Toronto,M8Y_4K8,Male,Doctor,227341,Married,Star,2403.54,Standard,2013-01
10361,326234,Ontario,Toronto,P1W_1K4,Female,Bachelor,77632,Married,Star,2404.38,Standard,2013-07
10362,661442,British_Columbia,Vancouver,V5R_1W3,Female,Bachelor,77632,Married,Star,2404.38,Standard,2018-12
10363,742749,British_Columbia,Vancouver,V6E_3D9,Female,Bachelor,65530,Single,Star,2404.46,Standard,2012-07
10364,839115,Ontario,Toronto,P2T_6G3,Male,Bachelor,65530,Single,Star,2404.46,Standard,2017-01
10365,161415,Quebec,Montreal,H2T_2J6,Female,Doctor,201895,Married,Star,2404.63,Standard,2016-10
